silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
581.884125,582.556438,You,582.585,582.666,0.028562000000079024
583.453875,583.97725,Yar,584.001,584.182,0.023749999999949978
585.359875,586.51275,stops,586.614,586.996,0.10125000000005002
587.423625,588.186125,seconds,588.468,588.893,0.28187500000001364
588.952437,590.13975,Yar,590.487,590.628,0.34724999999991724
593.0985,593.613812,and,593.612,593.713,-0.0018120000000863001
595.271375,595.9015,backward,596.811,597.192,0.90949999999998
599.147625,599.428813,and,599.435,599.535,0.006186999999954423
602.230312,603.596375,reach,603.765,603.967,0.16862500000002
604.776687,605.052,and,605.053,605.154,0.0009999999999763531
605.94825,606.422,Not,606.423,606.585,0.0009999999999763531
607.481437,607.889188,running,608.225,608.528,0.33581200000003264
608.471,609.089125,to,609.312,609.633,0.22287500000004457
610.956437,611.667188,leader,611.942,612.163,0.27481199999999717
613.875437,614.500063,The,614.472,614.552,-0.028062999999974636
615.631,616.337125,shared,616.682,616.923,0.3448750000000018
618.974312,619.7295,by,620.112,620.192,0.38249999999993634
623.242188,623.927812,Something,623.981,624.302,0.053187999999977364
626.459812,627.192063,You,627.151,627.251,-0.04106300000000829
628.8525,629.157063,or,629.177,629.278,0.019937000000027183
629.656438,630.322813,know,629.859,630.1,-0.4638129999999592
634.223562,634.943625,is,635.091,635.172,0.14737500000001091
637.808063,638.96425,It,638.982,639.062,0.017749999999978172
640.847375,641.6225,You,641.612,641.713,-0.010499999999979082
642.780938,643.318813,Not,643.302,643.423,-0.016812999999956446
644.032625,644.301625,but,644.288,644.389,-0.013624999999933607
645.558375,646.905875,that,647.365,647.767,0.4591249999999718
650.3065,650.993938,is,651.141,651.202,0.14706200000000536
652.626875,653.02675,and,653.026,653.127,-0.0007500000000391083
654.192375,654.716625,And,654.731,654.852,0.014374999999972715
658.950563,659.829687,You,659.832,659.932,0.002312999999958265
662.192875,662.942875,You,662.965,663.085,0.02212500000007367
663.6845,665.0145,The,665.034,665.114,0.019499999999993634
665.771187,666.396187,you,666.362,666.644,-0.03418700000008812
667.299625,667.649437,lead,667.087,667.892,-0.5624370000000454
668.784375,669.416187,night,670.025,670.226,0.608812999999941
670.88775,671.395375,besides,671.932,672.313,0.5366250000000719
675.138625,675.578875,They,676.012,676.112,0.4331249999999045
678.268625,678.906625,is,679.142,679.283,0.23537500000009004
680.525562,681.484938,But,681.493,681.614,0.00806199999999535
