silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
476.08825,477.468313,But,477.446,477.546,-0.02231299999999692
479.114062,479.497,the,479.482,479.563,-0.014999999999986358
481.408687,481.723875,and,481.742,481.822,0.018124999999997726
483.8595,484.848063,The,484.832,484.912,-0.016063000000031025
485.608563,485.958625,you,485.936,486.036,-0.022625000000005002
486.728375,487.244188,You,487.241,487.341,-0.0031880000000228392
490.40375,491.399438,The,491.393,491.473,-0.00643800000000283
494.742125,495.020125,drawn,495.052,495.434,0.03187500000001364
497.483938,498.523813,Daret,498.492,498.753,-0.03181299999999965
503.086437,503.586625,He,503.994,504.074,0.4073750000000018
506.25,506.511063,He,506.534,506.635,0.022937000000013086
507.719562,508.254875,and,508.272,508.353,0.01712499999996453
509.756563,511.15925,The,511.172,511.253,0.012750000000039563
513.171312,513.767938,When,513.742,513.883,-0.025937999999996464
516.517187,517.021562,that,517.064,517.246,0.04243799999994735
517.844,519.0765,Stop,519.102,519.383,0.02549999999996544
525.853,526.349875,You,526.385,526.546,0.035124999999993634
528.264437,528.584062,Fear,528.632,528.913,0.04793799999993098
531.288937,531.689125,It,531.701,531.782,0.011875000000031832
533.149625,533.603375,present,533.591,533.993,-0.012375000000020009
534.059625,534.488125,but,534.475,534.575,-0.01312499999994543
535.2895,536.054313,The,536.041,536.121,-0.013312999999925523
538.474812,538.922625,Your,539.391,539.532,0.4683749999999236
542.76575,543.0955,and,543.121,543.201,0.02549999999996544
547.072813,548.216937,Two,548.215,548.377,-0.0019369999999980791
549.470812,550.36575,You,550.412,550.593,0.04624999999998636
550.777875,551.211188,are,551.236,551.316,0.02481199999999717
551.739563,552.43075,The,552.423,552.504,-0.007749999999987267
552.892625,553.352938,thirty,553.314,553.497,-0.038938000000030115
553.927688,554.361875,old,553.864,554.17,-0.49787500000002183
555.504625,555.854688,most,555.994,556.174,0.1393120000000181
558.553937,559.612375,The,559.04,559.161,-0.5723750000000791
561.2465,561.692875,You,561.675,561.755,-0.017875000000003638
566.744812,567.387062,Yaro,567.393,567.696,0.005938000000014654
568.637563,569.7975,You,569.777,569.898,-0.020499999999969987
570.802625,571.36775,You,571.352,571.453,-0.015750000000025466
571.907938,572.623625,What,572.601,572.701,-0.02262499999994816
574.331125,574.60425,is,574.625,574.685,0.02075000000002092
576.761875,577.804813,A,577.832,577.852,0.027187000000026273
580.042625,580.382375,You,580.362,580.443,-0.020375000000058208
581.884125,582.556438,You,582.565,582.666,0.008562000000097214
583.453875,583.97725,Yaro,584.001,584.363,0.023749999999949978
585.359875,586.51275,The,586.493,586.574,-0.01974999999993088
587.423625,588.186125,Three,588.144,588.387,-0.04212499999994179
588.952437,590.13975,Then,590.165,590.346,0.025249999999914507
593.0985,593.613812,and,593.612,593.713,-0.0018120000000863001
595.271375,595.9015,You,596.391,596.491,0.48949999999990723
599.147625,599.428813,and,599.435,599.515,0.006186999999954423
602.230312,603.596375,You,603.584,603.685,-0.012375000000020009
604.776687,605.052,and,605.073,605.154,0.020999999999958163
605.94825,606.422,not,606.423,606.565,0.0009999999999763531
607.481437,607.889188,just,607.882,608.084,-0.007188000000041939
608.471,609.089125,You,609.071,609.172,-0.018124999999940883
610.956437,611.667188,The,611.641,611.721,-0.026188000000047396
613.875437,614.500063,The,614.472,614.552,-0.028062999999974636
615.631,616.337125,Whatever,616.301,616.602,-0.03612499999996999
618.974312,619.7295,That,619.711,619.851,-0.01850000000001728
623.242188,623.927812,Something,623.981,624.302,0.053187999999977364
626.459812,627.192063,You,627.151,627.231,-0.04106300000000829
628.8525,629.157063,or,629.197,629.237,0.03993700000000899
629.656438,630.322813,You,630.641,630.741,0.31818699999996625
634.223562,634.943625,That,634.911,635.051,-0.03262500000005275
637.808063,638.96425,It,638.982,639.062,0.017749999999978172
640.847375,641.6225,You,641.612,641.693,-0.010499999999979082
642.780938,643.318813,Not,643.322,643.423,0.003187000000025364
644.032625,644.301625,but,644.288,644.389,-0.013624999999933607
645.558375,646.905875,You,646.883,646.983,-0.02287499999999909
650.3065,650.993938,There,650.961,651.101,-0.03293799999994462
652.626875,653.02675,and,653.046,653.127,0.01925000000005639
654.192375,654.716625,and,654.751,654.832,0.034374999999954525
658.950563,659.829687,You,659.832,659.932,0.002312999999958265
663.6845,665.0145,You,665.034,665.175,0.019499999999993634
665.771187,666.396187,You,666.744,667.751,0.3478129999999737
667.299625,667.649437,are,667.812,667.912,0.16256299999997736
668.784375,669.416187,You,669.402,669.522,-0.014186999999992622
670.88775,671.395375,Four,671.451,671.631,0.05562500000007731
675.138625,675.578875,They,675.991,676.112,0.41212499999994634
678.268625,678.906625,There,678.881,679.042,-0.025624999999990905
680.525562,681.484938,But,681.493,681.593,0.00806199999999535
682.423625,683.059813,they,683.123,683.304,0.06318700000008448
683.798937,684.43625,When,684.411,684.532,-0.025250000000028194
685.104688,685.554562,they,685.536,685.676,-0.01856200000008812
686.085063,686.716312,When,687.062,687.162,0.34568799999999555
689.135688,689.637812,their,689.672,689.833,0.03418799999997191
692.2755,693.528563,You,693.516,693.617,-0.012563000000000102
694.776687,695.13375,You,695.112,695.213,-0.02174999999999727
696.57375,697.542188,The,697.512,697.613,-0.030188000000066495
701.013812,701.5925,That,701.573,701.734,-0.019499999999993634
703.305,703.829,This,703.792,703.972,-0.036999999999920874
705.081625,705.660125,It,705.662,705.722,0.0018750000000409273
706.54525,707.841063,Your,707.834,707.955,-0.007063000000016473
708.744188,709.17125,is,709.224,709.284,0.05275000000006003
709.736,710.435938,He,710.452,710.532,0.01606200000003355
714.1545,714.770875,Too,714.753,714.895,-0.017875000000003638
719.54125,720.327625,You,720.334,720.415,0.006374999999934516
721.627875,721.92575,Then,722.251,722.452,0.3252499999999827
724.77675,725.1305,slow,725.181,725.482,0.05050000000005639
727.289125,728.169313,Slow,728.232,728.553,0.06268699999998262
730.288813,731.679438,Fast,731.744,732.146,0.06456200000002354
734.4715,734.868375,Before,734.862,735.184,-0.006375000000048203
735.753,736.055,slow,736.151,736.432,0.09600000000000364
737.82425,738.45675,On,738.484,738.544,0.0272499999999809
739.654188,740.37575,Not,740.365,740.507,-0.010750000000030013
741.050938,741.866562,But,741.842,741.943,-0.024562000000059925
742.537312,743.74975,You,743.731,743.832,-0.018749999999954525
746.782563,748.007563,You,747.983,748.064,-0.0245630000000574
750.736875,751.001125,that,751.482,751.623,0.4808749999999691
754.589,755.7035,The,755.681,755.761,-0.022499999999922693
757.090688,757.45775,were,757.425,757.545,-0.03275000000007822
759.297875,759.758438,They,759.77,759.891,0.011562000000026273
763.130937,763.498187,without,763.456,763.757,-0.04218700000001263
765.370125,766.1275,You,766.444,766.545,0.3164999999999054
768.523875,769.037438,You,769.023,769.104,-0.014437999999927342
770.185687,771.01375,Some,771.061,771.201,0.0472500000000764
775.49375,775.888688,by,775.892,775.972,0.00331200000005083
778.491375,779.971375,Every,779.984,780.226,0.01262500000007094
780.70475,781.202937,The,782.032,782.113,0.8290630000000192
785.347688,785.982438,without,785.961,786.221,-0.021437999999989188
786.869375,787.317,without,787.284,787.584,-0.03300000000001546
791.9765,792.389875,You,792.421,792.582,0.03112500000008822
793.559687,794.92275,There,794.871,795.011,-0.05174999999996999
802.860437,803.570625,That,803.901,804.021,0.33037500000000364
808.353625,808.711063,puts,808.69,808.811,-0.02106299999991279
817.549062,818.427312,Your,818.422,818.542,-0.005312000000003536
822.34,822.923313,The,822.902,822.982,-0.021312999999963722
825.174313,826.53525,Your,826.542,826.662,0.006750000000010914
830.045563,830.93125,You,830.912,831.012,-0.019249999999942702
832.617125,833.599625,But,833.582,833.662,-0.017624999999952706
836.430313,836.689375,makes,836.715,836.935,0.025624999999990905
837.761938,838.425438,There,838.383,838.545,-0.04243799999994735
839.646938,840.342375,There,840.281,840.422,-0.06137499999999818
842.019125,842.528063,You,842.532,842.633,0.003937000000064472
843.18,843.494688,You,843.863,843.943,0.3683120000000599
844.705438,844.97175,twenty-five,844.97,845.632,-0.0017500000000154614
848.167812,848.520313,that,848.481,848.622,-0.039312999999992826
851.307,852.309562,He,852.304,852.425,-0.005562000000054468
854.053313,854.691937,You,854.683,854.784,-0.008937000000059925
856.227125,856.868625,It,856.883,856.943,0.014375000000086402
858.98275,859.442813,and,859.461,859.541,0.01818700000001172
862.511938,862.917625,is,862.974,863.035,0.05637500000000273
864.236063,864.671063,not,864.683,864.864,0.011936999999988984
868.572937,868.832562,and,868.855,868.935,0.02243799999996554
872.376062,873.364563,The,873.344,873.445,-0.020562999999924614
875.209438,875.699813,You,875.743,875.884,0.04318700000010267
877.1925,878.027563,The,878.022,878.103,-0.005562999999938256
880.611188,881.174625,You,881.382,881.482,0.20737499999995634
882.926875,883.567188,You,883.572,883.693,0.0048120000000153595
885.73125,886.500563,The,886.473,886.553,-0.027563000000100146
888.206,888.568188,The,888.123,888.624,-0.44518799999991643
889.77075,890.472688,The,890.453,890.533,-0.019687999999973727
892.529313,893.170687,None,893.214,893.355,0.043313000000011925
894.57325,895.479812,What,895.456,895.577,-0.023812000000020817
896.313188,896.743125,"eventually,",896.771,897.332,0.027874999999994543
897.395938,897.76,is,897.773,897.833,0.013000000000033651
900.646187,901.118812,and,901.121,901.201,0.0021879999999327993
904.49475,905.2805,Accepting,905.831,906.312,0.5505000000000564
911.071063,911.770188,Harder,911.781,912.062,0.010811999999987165
913.985188,915.044125,You,914.51,914.572,-0.5341250000000173
915.659313,916.219313,You,915.045,916.591,-1.1743130000000974
918.818,919.566688,You,919.564,919.664,-0.0026880000000346627
921.182188,921.645313,You,921.62,921.721,-0.02531299999998282
923.525625,923.871438,and,923.885,923.965,0.01356199999997898
926.76625,927.196375,You,929.355,929.897,2.158625000000029
930.8385,932.095125,Three,932.061,932.342,-0.03412500000001728
936.099438,936.448813,When,936.411,936.531,-0.037813000000028296
939.825812,940.362375,those,940.332,940.554,-0.030375000000049113
945.434938,945.731188,and,945.731,945.792,-0.00018799999998009298
950.172063,951.65475,Fen,951.604,951.845,-0.050749999999993634
954.159688,954.8295,He,954.843,954.903,0.013499999999908141
956.924562,957.44975,He,957.461,957.541,0.01125000000001819
958.894688,959.3285,and,959.345,959.425,0.016500000000064574
961.086125,962.013563,You,961.993,962.094,-0.020562999999924614
964.198188,964.721813,One,964.852,964.993,0.13018699999997807
967.148563,967.474625,which,967.448,967.589,-0.026624999999967258
969.009937,969.666125,The,969.641,969.722,-0.02512500000000273
971.5125,972.2355,Fear,972.292,972.573,0.056500000000028194
975.403125,975.663,That,975.89,977.352,0.22699999999997544
979.80975,980.533,young,980.715,980.895,0.18200000000001637
984.533,984.886687,is,984.918,984.998,0.03131299999995463
986.686875,987.130562,It,987.161,987.202,0.030437999999890053
988.400688,989.272938,You,989.251,989.351,-0.021937999999977364
992.912,993.283125,You,993.261,993.361,-0.02212500000007367
994.598687,995.714875,The,995.694,995.774,-0.020875000000046384
996.291375,996.655938,is,996.7,996.761,0.04406200000005356
997.815625,998.516687,She,998.531,998.651,0.014312999999901876
999.9575,1000.32625,with,1000.293,1000.433,-0.033249999999952706
1001.998063,1002.476313,but,1002.456,1002.576,-0.02031299999998737
1004.73,1005.816563,You,1005.801,1005.901,-0.015562999999929161
1012.093125,1012.354688,At,1012.372,1012.452,0.017311999999947147
1014.240875,1014.969187,You,1015.006,1015.148,0.036812999999938256
1015.520688,1016.323562,The,1016.304,1016.385,-0.019562000000064472
1017.515188,1018.192188,A,1018.221,1018.241,0.02881200000001627
1020.290813,1021.1505,A,1021.173,1021.193,0.02250000000003638
1024.31525,1025.364625,You,1025.353,1025.454,-0.011624999999867214
1026.18675,1026.86875,That,1026.843,1026.985,-0.02575000000001637
1028.15875,1029.042125,That,1029.102,1029.383,0.05987500000014734
1031.083125,1032.062688,You,1032.073,1032.173,0.010312000000112675
1035.0615,1035.566812,You,1035.571,1035.671,0.0041879999998855055
1039.165625,1039.83275,You,1039.865,1039.986,0.03224999999997635
1041.099375,1042.0525,The,1042.018,1042.118,-0.03449999999997999
1047.26625,1047.972062,You,1048.012,1048.414,0.03993799999989278
1049.580125,1050.188625,fifty-eight.,1050.545,1051.168,0.35637500000007094
1051.212,1052.097875,Your,1052.073,1052.194,-0.02487499999983811
1054.01725,1054.748188,Your,1054.732,1054.852,-0.01618800000005649
1060.68175,1061.332187,They,1061.301,1061.401,-0.031187000000045373
1063.799875,1064.641188,The,1064.612,1064.712,-0.029187999999976455
1068.25925,1068.848688,The,1068.831,1068.911,-0.017688000000134707
1072.791187,1073.608563,The,1073.582,1073.662,-0.02656299999989642
1077.321688,1078.19625,Other,1078.222,1078.403,0.02575000000001637
1079.33925,1080.1265,Not,1080.173,1080.334,0.0464999999999236
1082.441687,1083.53975,The,1083.512,1083.592,-0.027749999999969077
1085.336687,1085.72125,or,1086.104,1086.164,0.38274999999998727
1087.690562,1089.116937,A,1089.163,1089.183,0.04606300000000374
1090.39,1090.679813,that,1090.648,1090.808,-0.03181300000005649
1092.002062,1092.343375,When,1092.315,1092.416,-0.028374999999869033
1094.855125,1095.506188,to,1095.495,1095.576,-0.011188000000174725
1096.281563,1096.736688,to,1096.931,1097.011,0.19431200000008175
1100.749937,1101.425062,people,1101.401,1101.683,-0.02406199999995806
1103.139437,1103.938437,Not,1103.952,1104.072,0.013562999999976455
1105.738437,1107.058625,Because,1107.04,1107.281,-0.01862499999992906
1112.190687,1112.52525,easily,1112.585,1112.865,0.05975000000012187
1116.790313,1117.45075,You,1117.442,1117.523,-0.00874999999996362
1118.5835,1118.866313,The,1118.852,1118.953,-0.014312999999901876
1120.915062,1121.705563,Proof,1121.692,1121.974,-0.013562999999976455
1124.080875,1124.913063,An,1124.951,1124.991,0.03793700000005629
1130.310938,1131.227,You,1131.224,1131.325,-0.003000000000156433
1134.084625,1134.703188,You,1134.681,1134.761,-0.02218799999991461
1137.150375,1137.825562,You,1137.792,1137.892,-0.03356200000007448
1139.451188,1139.964688,the,1139.941,1140.022,-0.023687999999992826
1141.44075,1141.85475,the,1141.831,1141.911,-0.023750000000063665
1144.281563,1144.702875,You,1144.682,1144.762,-0.020874999999932697
1146.479313,1147.013062,only,1147.089,1147.249,0.07593799999995099
1148.998125,1149.404313,chose,1149.416,1149.696,0.011686999999938052
1150.207,1151.6295,Most,1151.723,1151.964,0.09349999999994907
1153.388187,1154.113938,Fear,1154.053,1154.355,-0.060937999999850945
1155.974625,1156.463625,Slow,1155.422,1156.866,-1.0416250000000673
1157.548563,1158.379563,The,1158.352,1158.453,-0.027562999999872773
1162.1935,1162.908625,They,1162.872,1162.992,-0.03662499999995816
1164.295687,1165.556938,You,1165.562,1165.663,0.005061999999952604
1167.677062,1168.1665,sitting,1168.232,1168.514,0.06549999999992906
1170.79225,1171.066687,being,1171.031,1171.272,-0.03568700000005265
1172.398312,1172.747875,and,1172.78,1172.84,0.03212499999995089
1174.023,1175.446625,The,1175.411,1175.511,-0.03562499999998181
1179.811312,1180.23,It,1180.842,1180.902,0.61200000000008
1182.4895,1183.152875,All,1183.211,1183.331,0.05812500000001819
1184.01925,1184.27025,is,1184.294,1184.354,0.023750000000063665
1185.133938,1185.604188,and,1185.637,1185.717,0.03281199999992168
1187.524187,1187.784312,right,1187.802,1187.983,0.017687999999907333
1190.602375,1191.070125,You,1192.522,1192.622,1.4518749999999727
1193.438125,1194.168125,The,1194.153,1194.234,-0.015124999999898137
1197.647312,1198.03325,but,1198.013,1198.093,-0.020250000000032742
1202.752313,1203.050375,You,1203.042,1203.142,-0.008375000000114596
1204.861312,1206.210125,Three,1206.151,1206.351,-0.05912499999999454
1209.057563,1209.395313,and,1209.417,1209.477,0.021686999999928958
1211.45275,1211.788438,who,1211.781,1211.861,-0.00743800000009287
1214.684937,1215.400063,What,1215.372,1215.493,-0.028062999999974636
1216.206437,1216.640688,is,1216.659,1216.72,0.018312000000150874
1217.886438,1218.954,You,1219.312,1219.392,0.35799999999994725
1223.506375,1223.8935,and,1223.904,1223.984,0.010500000000092768
1225.752,1226.504125,Children,1226.513,1226.876,0.008874999999989086
1227.846125,1229.01925,Young,1229.012,1229.192,-0.007250000000112777
1232.591938,1232.953438,and,1232.983,1233.043,0.02956199999994169
1235.21175,1235.8215,You,1235.811,1235.891,-0.010500000000092768
1237.766,1238.482937,You,1238.464,1238.564,-0.01893700000005083
1239.556938,1240.983313,You,1240.963,1241.043,-0.02031299999998737
1243.3785,1243.91025,and,1243.935,1243.995,0.024750000000040018
1244.609125,1245.791563,You,1245.762,1245.842,-0.029563000000052853
1248.30175,1248.676563,when,1248.652,1248.772,-0.024562999999943713
1250.454625,1251.319187,You,1251.642,1251.723,0.32281299999999646
1253.57275,1253.957688,and,1253.992,1254.072,0.0343119999999999
1255.524125,1255.855625,and,1256.262,1256.363,0.40637500000002547
1259.009875,1259.615563,You,1259.6,1259.681,-0.015563000000156535
1266.248687,1267.045687,You,1267.332,1267.432,0.28631300000006377
1269.3345,1269.9195,It,1269.944,1270.004,0.024499999999989086
1271.267313,1271.666875,the,1271.662,1271.743,-0.0048749999998563
1273.441625,1273.921938,and,1273.921,1274.001,-0.0009379999999055144
1277.345562,1277.599813,as,1277.614,1277.694,0.014186999999992622
1278.730438,1280.214125,You,1280.201,1280.301,-0.01312499999994543
1282.129375,1282.403937,and,1282.425,1282.505,0.02106299999991279
